,strategy,long_leg,short_leg
2024-06-24,0.018607778990934676,0.0074654036749868345,-0.011142375315947842
2024-06-29,0.0032238157531483333,0.0184373568102921,0.015213541057143766
2024-07-04,0.0,0.0,0.0
2024-07-09,-0.010600585595322216,0.005256876349626601,0.015857461944948817
2024-07-14,-0.011742953320082669,-0.01440042727616356,-0.002657473956080891
2024-07-19,-0.005818421665167484,-0.004126284758813963,0.0016921369063535212
2024-07-24,-0.013074465424703047,-0.02741272179384824,-0.014338256369145194
2024-07-29,-0.013142779919053355,-0.00562462907027499,0.007518150848778366
2024-08-03,-0.0068189407963694364,-0.0007833475825398334,0.006035593213829603
2024-08-08,0.01613127665424946,0.034920583448092096,0.018789306793842636
2024-08-13,0.01799158245058699,0.05159674844803279,0.0336051659974458
2024-08-18,0.0039405648438474074,-0.0012810081529247728,-0.00522157299677218
2024-08-23,0.001205867909905652,0.016727502482979884,0.015521634573074232
2024-08-28,0.004434036208218916,0.006468414571088491,0.0020343783628695754
2024-09-02,-0.009842882263726094,-0.019372037197146856,-0.009529154933420762
2024-09-07,0.0021441657465196048,0.00377152318265882,0.0016273574361392153
2024-09-12,0.0021002557982071103,0.010996954653373383,0.008896698855166273
2024-09-17,-0.00040685682129411923,0.004581446452087597,0.004988303273381716
2024-09-22,-0.019045474523100826,-0.007139363805954475,0.01190611071714635
2024-09-27,0.01956749631633,0.012185714905643706,-0.007381781410686293
2024-10-02,-0.015568590688395422,-0.005010194695029857,0.010558395993365565
2024-10-07,0.001971044512297477,0.020194607391383505,0.01822356287908603
2024-10-12,-0.0052518382702533796,-0.0030035563620556104,0.002248281908197769
2024-10-17,-8.623654273761338e-05,0.0007840875890430266,0.00087032413178064
2024-10-22,-0.0011680876208224403,-0.011279949549564024,-0.010111861928741583
2024-10-27,0.00014398298619738674,-0.008139108379273416,-0.008283091365470802
2024-11-01,0.0010445036880130376,0.012842978000676738,0.0117984743126637
2024-11-06,0.009878047608482918,0.03195912346224812,0.022081075853765203
2024-11-11,-0.020436251367342666,-0.04128484694947683,-0.020848595582134165
2024-11-16,-0.014864388592132396,-0.005469320876629019,0.009395067715503377
2024-11-21,0.0010614481442296382,0.01338746157810563,0.012326013433875991
2024-11-26,0.010725951333426033,0.009721578226508296,-0.0010043731069177362
2024-12-01,-0.01972079862683037,-0.014249959667992902,0.005470838958837468
2024-12-06,0.0023492735534000365,0.0023423086461512223,-6.964907248814198e-06
2024-12-11,0.0011146665848688411,-0.0019807809549802764,-0.0030954475398491175
2024-12-16,0.0017888120563408078,-0.0185452605186232,-0.02033407257496401
2024-12-21,1.3715343535128377e-06,0.009702624081153233,0.00970125254679972
